,url,keyword,comment
2028,https://m.facebook.com/search/posts/?q=Highmark,Highmark,There goes the insurance rates
2029,https://m.facebook.com/search/posts/?q=Highmark,Highmark,The comments....its funny that people actually care what its called.
2030,https://m.facebook.com/search/posts/?q=Highmark,Highmark,So this is why the premium is so high. Does this mean they are going to throw in a couple of tickets for all the money they charge us
2031,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Great a new sign on the stadium that people still refer to as Rich Stadium or The Ralph. Only the tv people will have to learn to call it Highligher Highmark whatever it's name is stadium.
2032,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Top fan
2033,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Health care is what other teams will need trying to come there to play
2034,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Rich Stadium!!! Always!! Maybe The Ralph!! 
2035,https://m.facebook.com/search/posts/?q=Highmark,Highmark,More like high bill that gets higher every few months! Lmao
2036,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Will always be the Ralph! 💙❤
2037,https://m.facebook.com/search/posts/?q=Highmark,Highmark,appropriate they legalized dope. maybe the will install a smoking lounge
2038,https://m.facebook.com/search/posts/?q=Highmark,Highmark,appropriate they legalized dope. maybe the will install a smoking lounge
2039,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"I will still call it the ""Ralph"""
2040,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Jessica Buczkowski 
2041,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Overtime pay lol
2042,https://m.facebook.com/search/posts/?q=Highmark,Highmark,They need the advertisement. You know because nobodies ever heard of them before..Sounds more like bragging rights to me and I pitched in.
2043,https://m.facebook.com/search/posts/?q=Highmark,Highmark,It will always be “The Ralph” to me! 🤷🏻‍♀️❤️💙
2044,https://m.facebook.com/search/posts/?q=Highmark,Highmark,I like the name it sounds good 
2045,https://m.facebook.com/search/posts/?q=Highmark,Highmark,It will ALWAYS be THE RALPH to me. ❤️💙
2046,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Will ALWAYS be the Ralph.  ❤️🏈💙
2047,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"Is Buffalo being taken over by Western Pa? First LECOM, now Highmark BC/BS which is headquartered in Pittsburgh. There is also a Highmark Stadium funded by them in Pittsburgh too. Weird."
2048,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Wtf???????
2049,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"So that's why health insurance is no longer affordable, shameless"
2050,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Lets get that superbowl win now! 🏆
2051,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"With all the name changes the stadium, arena & ballpark have gone through, does/did anyone ever call them by that name? I’ve always just said The Stadium, The Arena. I still call it Pilot Field. "
2052,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Amy Vitale 😥
2053,https://m.facebook.com/search/posts/?q=Highmark,Highmark,I really don't think health insurance companies should be using money on naming rights.
2054,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Stupid doesn't even have a ring of a stadium. Why can't they leave it Ralph Wilson Stadium in honor of my Wilson and his accomplishments. Sounds so much better
2055,https://m.facebook.com/search/posts/?q=Highmark,Highmark,ugly name I liked Ralph or Era
2056,https://m.facebook.com/search/posts/?q=Highmark,Highmark,It will always be “The Ralph”!
2057,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"Rich Stadium, Pilot Field, the Arena. LOL!"
2058,https://m.facebook.com/search/posts/?q=Highmark,Highmark,I think they should’ve kept it ‘the Ralph’ ... in honor of ‘the man’ .... and/ or just STOPPED changing the  name(s) !
2059,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"They can call it whatever they want, I will always refer to it as the Ralph"
2060,https://m.facebook.com/search/posts/?q=Highmark,Highmark,With marijuana being leagal in the state the stadium will definitely be a high mark from all the people that will be high there.
2061,https://m.facebook.com/search/posts/?q=Highmark,Highmark,This will always be known as The Ralph Wilson Stadium. I don't care what they change the name too.
2062,https://m.facebook.com/search/posts/?q=Highmark,Highmark,I still say Rich stadium 
2063,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"I’m so glad our BC/BS money is being used to benefit our health. If they have so much extra money. Maybe they could have lowered our monthly premiums?    I mean, a team that refused come come out for the national anthem and all!    Isn’t that just rich..."
2064,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Dumbest name ever 
2065,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Ahh yes because health insurance isn’t about profits... let that sink in how much money they made off of us to be able to afford the naming rights 
2066,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Whatever...sounds stupid 🙄
2067,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Just a money grab for the Pagula’s👎🏻😡btw please sell the Sabre’s your the worst owners in the league🤮
2068,https://m.facebook.com/search/posts/?q=Highmark,Highmark,There go our health  insurance rates!
2069,https://m.facebook.com/search/posts/?q=Highmark,Highmark,It'll always be either the Ralph or Rich Stadium to me.
2070,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"Bills Mafia Stadium, We paid for it!!!"
2071,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Always RICH STADIUM
2072,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"It should be Rich Stadium, Ralph Wilson Stadium or even honor Marv Levy.....keep the name connected to the community.  This name means nothing to us."
2073,https://m.facebook.com/search/posts/?q=Highmark,Highmark,High Stadium...🤔
2074,https://m.facebook.com/search/posts/?q=Highmark,Highmark,BREAKING NEWS: The naming rights for the hockey arena have been purchased by Amigone Funeral Home
2075,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"It'll always be Rich Stadium in my head... Or The Ralph... But I don't care what they call it, as long as our team keeps improving and making us proud!!"
2076,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"Why did the name have to change again? Highmark is not good, do not like it!"
2077,https://m.facebook.com/search/posts/?q=Highmark,Highmark,This should generate some thoughtful commentary.
2078,https://m.facebook.com/search/posts/?q=Highmark,Highmark,We have the best customer service reps around. 😀 👏 
2079,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Sending you greetings from the Big Giant Head.
2080,https://m.facebook.com/search/posts/?q=Highmark,Highmark,#pizzalogs should have put in a bid. WEWANTTHELOGHOUSE
2081,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Dang I wanted Bison Chip Dip Stadium 
2082,https://m.facebook.com/search/posts/?q=Highmark,Highmark,Could be worse. I still call it Rich Stadium lol.
2083,https://m.facebook.com/search/posts/?q=Highmark,Highmark,So “ Highmark Blue Cross and Blue Shield of Western New York Stadium” is the new name? Kind of long.That was my take away from your non-detailed short article
2084,https://m.facebook.com/search/posts/?q=Highmark,Highmark,"Why wouldnt you embrace ""Bills Stadium""?  Keep the name and the 716/ 585 will take care of you"
2085,https://m.facebook.com/search/posts/?q=Highmark,Highmark,I believe everyone will still refer to it as Bills Stadium no matter that it has a new name.
2086,https://m.facebook.com/search/posts/?q=Highmark,Highmark,And 95% will just refer to it as Bills Stadium for as long as the bills are there. 🤷‍♂️
2087,https://m.facebook.com/search/posts/?q=Highmark,Highmark,The Ralph! Short and sweet
2088,https://m.facebook.com/search/posts/?q=Highmark,Highmark,👍👍
2089,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,"Wow phenomenal , who is the police person helping out , nice to see that !!"
2090,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Very sad but great job by everyone to have saved the cow
2091,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Very happy and grateful for this tremendous task 😇🙏🙏🙏
2092,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,May God Bless the Blue Cross team🙏 managing to move a 500 kg injured animal is no easy task... Hats Off...its sad to see selfish owners who dont care for the cow😞
2093,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Great work of Bluecross of madras team .   Thank you
2094,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Top fan
2095,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Top fan
2096,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Top fan
2097,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Top fan
2098,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Great & Thanks 🙏🏻❤
2099,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Salute you team. Praying for a speedy recovery
2100,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Great salute...
2101,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Wonderful effort poor baby how is she now
2102,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Good job Team Blue Cross God bless you all
2103,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Good job! God bless u
2104,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,God bless 🙏
2105,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,She has cried. I hope she will be safe 
2106,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,😢♥️🙏
2107,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,👍👍👍
2108,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,😭😭😭😭😭😭
2109,https://m.facebook.com/search/posts/?q=BlueCross,BlueCross,Good morning all ! Just to let you know that a sounamie is in the pre-launch phase. Very very soon it will be launched so dear friends register quickly to occupy a place of the founders. This sounamie is Onpassive.  Registration link 👇👇👇👇  https://gofounders.net/founderinvitation/invitation10?myInv=7fDkAz3jOzInAyc%2Fsnc4JA%3D%3D
2110,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Love the Buffalo Bills! but why are health insurance companies sponsoring teams? Great use of our health care money, especially those of  us who have Blue Shield coverage! 😔"
2111,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,No thank you. Bills stadium or the Ralph. 
2112,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Highmark Stadium. Sounds good. I'll still nickname it the Ralph, but I like this a ton more than New Era."
2113,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I miss the old days when the name of a stadium actually meant something
2114,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I think you guys are missing the point of this. Clearly ownership is looking out for our well being as we jump through tables. So now we have Blue Cross and Blue Shield here to aid us.
2115,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"I'm a fan of simple. ""Bills Stadium"" worked. Bring back the grass and dirt. Bleachers all around. Cancel the games on nice days. I want to watch football the way it was meant to be played."
2116,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Rich Stadium or The Ralph. Anything else doesn’t work.
2117,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Guess we are paying entirely too much to our healthcare insurance companies if they can put their name on an NFL stadium.  
2118,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"What a world we live in,,,The Bills Stadium brought to you by your aunts diabetes!!! Not very chill,,,"
2119,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Great! A supposed not for profit health insurance company is spending our premium overcharges on this instead of lower or rates our paying what the services are really worth.   All wrong!
2120,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"This is the best they could come up with, even after the awesome season?!?"
2121,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2122,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Welcome to Highmark Stadium, and guess what your health insurance premiums just went up again! "
2123,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,As long as the insurance company doesn't determine ticket rates.
2124,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Rich Stadium, then Ralph Wilson Stadium will always be the names. "
2125,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Ayyeee as a Highmark BCBS of WNY employee, this is pretty cool!!!"
2126,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I would have preferred a reduction in my health insurance premium..... 
2127,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"If anything health related, it should’ve been Oishei Stadium for the children’s hospital   Edit: still gonna call it The Ralph regardless"
2128,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Bringing money into Buffalo is always a good thing keep our team here!
2129,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Hopefully Tommy Wiseau comes to the renaming ceremony
2130,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Seems like a plausible use of medical insurance premiums.
2131,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I don't care how much the insurance company pays: It's the Ralph and will always be the Ralph.
2132,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,So this must be why health insurance is so expensive. We need to pay for these companies to sponsor stadiums to get free stuff...
2133,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"The State farm ""We've got you covered"" name must already be taken!"
2134,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"TY to BCBS for once again supporting our BUFFALO BILLS, its gonna be worth the excitement they'll continue to bring..........."
2135,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2136,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2137,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,The aspirin at the hospital just went up 3 more dollars per pill
2138,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I hear it wasn't the first choice but was just sort of kept around as an insurance policy
2139,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"So glad they're spending all that money. Meanwhile your premiums go up, provider reimbursement goes down."
2140,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,No matter who buys the naming rights- it’s always Rich Stadium to me.
2141,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Lots of complaints from people who prefer... the original corporate name. Or when the previous owner named it after himself instead of tapping easy revenue.
2142,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Rolls right off the tongue. 
2143,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"By the time the broadcasters finish saying that name, it will be halftime. "
2144,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"We had to get sponsored by blue cross, Josh is killing defenses "
2145,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Given this name change, I think it appropriate that Key Bank Center be renamed Lowmark Center. "
2146,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Well, the name sounds like crap. But the team inside it is what counts! Go Bills!"
2147,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2148,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I’m sure they are paying a lot for it.  But this is awful.  Awful name and I’m disgusted that a Health Insurance Company feels the need to spend that much money on naming rights.  People are spending a ton of money in health insurance to have barely any benefit.  
2149,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Thats a weird way to spell The Ralph.
2150,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Still the Ralph 🤷🏼‍♀️
2151,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2152,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"I'm assuming it will be known as ""The Highmark"" or ""Highmark Stadium"", rather than that mouthful"
2153,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,This is where your health insurance money goes instead of treatment
2154,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2155,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,It will always be Rich stadium to me.  
2156,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Such a strange way to spell Rich Stadium...
2157,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2158,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"There’s where your premiums are going, folks. "
2159,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Seems reasonable.  I was expecting to end up with Delta Sonic Superkiss Stadium 
2160,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"As long as we keep winning, I could care less what they name it..."
2161,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2162,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Barstool Stadium would have been better
2163,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Can you just put it back to the ralph
2164,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Call it what you want to, Ralph built the place.  It's always going to be ""The Ralph"", out of respect."
2165,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2166,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Paid with coverage denials to enrollees needing necessary care. 
2167,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,This couldn't be more of a letdown.. at least I'll have an answer when I ask why my health insurance increased this year!
2168,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"It's just awesome that a really expensive (not for profit) health insurance company has enough money laying around, during  a pandemic, to pay to hang their awful name on a stadium that everyone is going to call The Ralph anyway..."
2169,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,The positivity in these comments is almost unbearable. You guys need some sunshine and a break from social media if THIS is what you’re choosing to put negative energy into 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ 
2170,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,The name isn’t important - it’s the traditions - the team and the passionate bills fans .. we’ll show up no matter what the stinkin’ name !!!! Go Bills!!!
2171,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2172,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2173,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,So we can lower healthcare premiums? Seems like the insurance companies have money to waste on stadium naming rights. Also it’ll always be Rich Stadium or the Ralph.
2174,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Let’s focus on the team. Stadium and fans are the same. Wth? We Rock no matter what!!!! Love our team our stadium our fans and our city!!!! We weren’t built on negative vibes. Go Bills!!!!!
2175,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,It's great they already updated the billboard! Disappointed that they photoshopped the leaves back on the trees though...
2176,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"This company isnt local,they’re the BCBS plan across Pennsylvania. They just recently bought the WNY franchise to move into the territory. The HQ is in Pittsburgh and they already have a Highmark Stadium for soccer there. "
2177,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2178,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Today, tomorrow and always..the Ralph. Period."
2179,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Of course you would select an insurance company after the last year.
2180,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Glad Blue Cross-blue Shield has enough money to pay to put their name on a stadium-maybe if they profit from this they can use the money to cut insurance costs-LOL!
2181,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Let's be serious. Not one of us is calling it Highmark Stadium
2182,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Should always have been Bob Kalsu Field.  Why naming dollars are more important than recognizing a Bills player killed in the line of duty in Vietnam is beyond me.
2183,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Maybe the owners are excited to have more money but the people of Buffalo think your stadium name is awful. 
2184,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Highmark Blue Cross Blue Shield Staduim--Yikes, what a mouthful! Better just call it Highmark or it will become a tongue twister. But still--will always be Rich to me. <3 "
2185,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,The Ralph it will always be in my book.   But whatever keeps the stadium going im in.  GO BILLS
2186,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2187,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"They won't be the Last Marking Business to put there Name on Rich Stadium , Ralp Wilson Stadium , New Era Field ,  The Stadium ,Blue Cross Blue Shield all Stadium or Whom ever does it in the Future"
2188,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2189,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Why so many people complaining? Doesn’t matter what the stadium is called. As long as the team is good, that’s all that matters. I do like the new name though. "
2190,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Me in the comments not realizing high mark bought health now 😅
2191,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,How about we all pitch in to rename it the ralph??? Until then I guess we won't have enough money  to change it so highmark it is
2192,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"That name sucks! It's still Rich Stadium! And not ""The Ralph"" either!"
2193,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2194,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,The High Mark will be winning the Super Bowl! Go Bills!
2195,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Should call it ""procedure not approved, Meh, nor the meds, we need a corporate box"""
2196,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Who cares? Just as long as the AFC Championship Game is played there.
2197,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"It’s always going to be Rich Stadium to me, but call it whatever you want. Bills Mafia will show up, break tables, and cheer for our team like no other fan base in the NFL. Go Bills Go!"
2198,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"I think you misspelled ""The Ralph"""
2199,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"To me, it has been and will always be ‘Bills’ Stadium, no matter who gets the naming rights. 🦬 "
2200,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Just my opinion but the name sucks and clearly I've been over charged on my premiums
2201,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Official name doesn't matter... It'll always be the Ralph.
2202,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,You can put lipstick on a pig all you want....Will always be Rich Stadium.
2203,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2204,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"You know you what, if it’s just Highmark Stadium, I’m good with it. "
2205,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Not digging it, doesn’t sound like a name that should be sponsoring a Super Bowl team "
2206,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"It's a sign of the times in NY..call it ""THE HIGH"""
2207,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Just like all the Denver Donkey  fan's calling it mile high after they named it investco.  It will always be the Ralph to me no matter what name you give it 💯
2208,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Explains why my medical insurance is so high....
2209,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,The Ralph always and forever 
2210,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2211,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Please tell me the social media team is planning some good memes with this
2212,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,BILLS FAN FOR LIFE FROM 505.. HOPING ONE OF THESE DAYS ME AND MY WIFE WOULD GET A CHANCE TO SEE THE STADIUM.. HOPEFULLY
2213,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Another reason health insurance costs so much...
2214,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Perfect name right now because the Bills are at a high mark right now - well in position to contend for the Super Bowl! If it hadn't been for the Chiefs...
2215,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Just here to give my unique opinion on how it should the ""The Ralph"" or ""Rich stadium"" 🙄"
2216,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Do season ticket holders pay a deductible now?
2217,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,It will always be The Ralph. It's the house that Ralph built...
2218,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,We can call it Highball stadium. Lol
2219,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Always be Rich Stadium to me
2220,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Could've been worse...like Barstool Stadium or TUSHY Stadium. Highmark doesn't sound bad.
2221,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Does this have something to do with NY State legalizing pot?
2222,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Pay your insurance premiums, and remember, don't get sick ... after that you can buy your season tickets if you got anything left over ... this is a bad look ..."
2223,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"So glad it's not New Era anymore, love to see that company go out of business."
2224,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Think about if Hiscox insurance bought naming rights.  That would be fun.
2225,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,How may names does this stadium  need?
2226,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"That's not how you spell"" The Ralph"""
2227,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Hard to keep up. The name changes every other year
2228,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,"Keep living and the past and there will be no Bills for the future.  It's always about the money to keep the team here.  Don't like the name, but I love the Bills.  "
2229,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Nope. Will always be Bills Stadium/Orchard Park.
2230,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Top fan
2231,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,I will always call it as the Ralph!!!
2232,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,No one will ever call it that
2233,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Really 
2234,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Definitely the name of a stadium already
2235,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,It will always be Rich stadium to me
2236,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,NOBODY cares
2237,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Aren't they going to Quebec or Mrs Saga or some such place?
2238,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,F’kn High is right
2239,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,Never.
2240,https://m.facebook.com/search/posts/?q=Highmark%20Stadium,Highmark Stadium,stupid !
